0.005,203.1
0.01,132.0
0.015,137.5
0.02,134.8
0.025,128.5
0.03,115.0
0.035,123.5
0.04,118.7
0.045,125.0
0.05,104.0
0.055,111.5
0.06,116.4
0.065,115.7
0.07,108.8
0.075,108.3
0.08,121.9
0.085,107.2
0.09,106.9
0.095,117.0
0.1,119.2
