5000,63.9
10000,50.2
15000,25.7
20000,32.8
25000,31.7
30000,23.5
35000,24.2
40000,27.4
45000,29.2
50000,28.2
55000,26.2
60000,25.0
65000,24.3
70000,28.0
75000,26.8
80000,22.3
85000,23.6
90000,29.0
95000,24.7
100000,28.8
105000,25.9
110000,21.7
115000,22.8
120000,23.5
125000,24.8
130000,29.6
135000,21.5
140000,21.6
145000,24.0
150000,23.1
155000,24.3
160000,28.0
165000,22.4
170000,22.3
175000,21.1
180000,23.3
185000,24.4
190000,20.7
195000,22.0
200000,22.4
205000,28.5
210000,25.1
215000,27.5
220000,29.1
225000,28.1
230000,28.8
235000,27.3
240000,26.0
245000,35.0
250000,28.5
255000,25.1
260000,26.5
265000,24.8
270000,24.6
275000,27.1
280000,25.3
285000,26.8
290000,25.7
295000,25.5
300000,25.7
305000,26.6
310000,29.1
315000,23.6
320000,30.1
325000,25.4
330000,25.3
335000,25.5
340000,23.5
345000,25.2
350000,28.3
355000,27.5
360000,28.4
365000,28.6
370000,33.8
375000,29.7
380000,26.8
385000,27.5
390000,26.6
395000,26.5
400000,28.2
