5000,114.1
10000,102.8
15000,102.1
20000,99.8
25000,100.9
30000,109.2
35000,108.7
40000,106.8
45000,105.5
50000,107.5
55000,119.1
60000,118.2
65000,120.6
70000,116.1
75000,115.0
80000,116.5
85000,120.4
90000,118.2
95000,118.9
100000,119.8
105000,130.1
110000,130.3
115000,126.9
120000,128.1
125000,127.9
130000,121.8
135000,122.4
140000,124.5
145000,123.4
150000,122.5
155000,125.0
160000,127.2
165000,123.8
170000,124.3
175000,130.6
180000,131.0
185000,129.4
190000,131.0
195000,126.3
200000,125.3
205000,123.8
210000,119.7
215000,124.8
220000,126.1
225000,119.8
230000,127.2
235000,127.5
240000,131.0
245000,126.6
250000,129.5
255000,127.2
260000,130.3
265000,130.3
270000,77.3
275000,50.4
280000,40.1
285000,49.7
290000,48.6
295000,46.0
300000,39.9
305000,37.5
310000,38.3
315000,37.6
320000,39.1
325000,37.7
330000,39.0
335000,46.8
340000,38.6
345000,36.6
350000,42.6
355000,39.9
360000,45.3
365000,41.0
370000,39.6
375000,46.4
380000,116.7
385000,127.1
390000,128.5
395000,133.1
400000,127.6
405000,174.1
410000,164.9
415000,174.2
420000,168.4
425000,165.3
430000,139.8
435000,112.5
440000,161.8
445000,164.5
450000,172.6
455000,170.2
460000,169.8
465000,166.4
470000,172.0
475000,163.3
480000,166.2
485000,167.0
490000,160.1
495000,160.7
500000,163.4
505000,161.1
510000,163.2
515000,171.9
520000,168.5
525000,170.6
530000,146.9
535000,138.4
540000,165.3
545000,171.6
550000,160.6
555000,130.1
560000,138.4
565000,160.8
570000,158.9
575000,164.6
580000,154.6
585000,161.6
590000,166.3
595000,158.6
600000,162.4
605000,166.5
610000,159.8
615000,165.0
620000,163.5
625000,154.5
630000,174.7
635000,169.7
640000,172.9
645000,156.7
650000,164.9
655000,157.5
660000,161.9
665000,165.8
670000,162.5
675000,156.9
680000,160.3
685000,160.3
690000,167.2
695000,168.4
700000,172.0
705000,160.1
710000,171.9
715000,167.1
720000,165.6
725000,157.7
730000,147.2
735000,158.7
740000,152.2
745000,159.4
750000,157.7
755000,158.5
760000,156.8
765000,149.3
770000,148.1
775000,162.5
780000,157.2
785000,162.4
790000,150.5
795000,160.5
800000,161.8
