25000,298.8
50000,227.7
75000,222.2
100000,229.4
125000,225.6
150000,215.5
175000,224.7
200000,220.9
225000,227.6
250000,225.8
275000,254.4
300000,257.0
325000,258.7
350000,257.7
375000,258.7
400000,258.7
425000,259.5
450000,259.0
475000,257.5
500000,258.7
525000,315.1
550000,315.5
575000,312.5
600000,311.6
625000,314.1
650000,315.3
675000,318.4
700000,317.4
725000,317.9
750000,309.9
775000,314.9
800000,313.5
825000,309.0
850000,315.8
875000,316.6
900000,311.3
925000,312.5
950000,312.2
975000,316.8
1000000,317.9
1025000,419.2
1050000,418.0
1075000,417.2
1100000,417.5
1125000,414.2
1150000,412.9
1175000,419.5
1200000,420.1
1225000,415.9
1250000,414.9
1275000,413.4
1300000,417.0
1325000,317.2
1350000,148.8
1375000,135.2
1400000,143.1
1425000,140.4
1450000,143.2
1475000,147.2
1500000,133.1
1525000,158.3
1550000,148.1
1575000,359.7
1600000,301.9
1625000,144.9
1650000,149.3
1675000,355.0
1700000,413.0
1725000,159.7
1750000,143.1
1775000,136.3
1800000,144.8
1825000,150.7
1850000,158.6
1875000,156.0
1900000,155.1
1925000,144.4
1950000,149.4
1975000,142.2
2000000,151.4
