5000,117.2
10000,97.3
15000,95.2
20000,95.4
25000,99.2
30000,97.5
35000,94.0
40000,95.7
45000,96.2
50000,98.6
55000,96.3
60000,96.3
65000,94.2
70000,96.0
75000,95.5
80000,94.8
85000,94.4
90000,95.6
95000,94.6
100000,96.0
105000,102.2
110000,100.0
115000,103.2
120000,101.0
125000,104.9
130000,104.6
135000,103.1
140000,102.2
145000,101.5
150000,103.1
155000,101.5
160000,100.7
165000,103.3
170000,102.7
175000,104.0
180000,103.4
185000,103.9
190000,103.1
195000,103.5
200000,104.0
205000,120.2
210000,126.8
215000,126.3
220000,126.4
225000,130.3
230000,130.9
235000,126.7
240000,127.4
245000,129.5
250000,131.8
255000,130.9
260000,130.4
265000,127.4
270000,124.6
275000,127.1
280000,128.3
285000,129.7
290000,130.0
295000,130.2
300000,127.9
305000,71.8
310000,38.9
315000,47.6
320000,43.6
325000,39.5
330000,40.3
335000,48.1
340000,42.9
345000,51.6
350000,48.5
355000,43.4
360000,42.3
365000,43.1
370000,48.8
375000,43.2
380000,50.6
385000,41.0
390000,44.6
395000,39.8
400000,47.2
405000,99.2
410000,172.4
415000,145.3
420000,162.8
425000,173.5
430000,165.7
435000,178.5
440000,169.8
445000,179.6
450000,169.6
455000,160.3
460000,162.8
465000,151.8
470000,158.4
475000,147.2
480000,165.3
485000,161.7
490000,174.3
495000,174.6
500000,165.7
505000,172.0
510000,173.0
515000,162.9
520000,164.8
525000,142.3
530000,162.4
535000,167.9
540000,157.9
545000,163.4
550000,157.0
555000,158.6
560000,152.6
565000,166.1
570000,160.1
575000,166.8
580000,168.6
585000,146.5
590000,60.7
595000,47.7
600000,60.6
605000,61.0
610000,61.8
615000,72.9
620000,55.2
625000,61.9
630000,57.6
635000,59.3
640000,57.1
645000,62.2
650000,61.2
655000,52.1
660000,51.4
665000,65.1
670000,54.1
675000,62.6
680000,54.5
685000,48.2
690000,57.1
695000,56.1
700000,62.3
705000,56.3
710000,54.7
715000,53.3
720000,58.4
725000,52.9
730000,58.7
735000,56.0
740000,60.9
745000,52.4
750000,49.3
755000,53.2
760000,60.9
765000,51.6
770000,58.7
775000,57.8
780000,49.9
785000,66.6
790000,56.8
795000,52.1
800000,51.3
