5000,50.1
10000,51.5
15000,53.1
20000,49.9
25000,77.7
30000,95.2
35000,95.3
40000,92.1
45000,80.6
50000,96.6
55000,95.5
60000,96.2
65000,92.0
70000,89.5
75000,95.6
80000,90.9
85000,95.7
90000,93.4
95000,99.4
100000,100.7
105000,106.1
110000,104.3
115000,103.1
120000,103.3
125000,100.9
130000,105.3
135000,105.6
140000,106.5
145000,106.5
150000,106.6
155000,103.2
160000,105.7
165000,102.8
170000,103.5
175000,103.8
180000,104.7
185000,104.9
190000,104.2
195000,104.5
200000,104.3
205000,126.4
210000,126.6
215000,125.9
220000,119.0
225000,128.4
230000,127.8
235000,131.5
240000,125.6
245000,129.0
250000,128.9
255000,128.8
260000,129.6
265000,129.1
270000,127.9
275000,131.0
280000,128.7
285000,129.6
290000,127.3
295000,128.8
300000,127.9
305000,128.0
310000,131.2
315000,127.2
320000,130.1
325000,130.2
330000,127.3
335000,121.3
340000,118.9
345000,128.6
350000,126.4
355000,125.6
360000,123.4
365000,125.2
370000,109.0
375000,120.8
380000,127.5
385000,124.1
390000,124.8
395000,124.6
400000,116.6
405000,157.4
410000,150.0
415000,154.5
420000,154.7
425000,160.6
430000,164.3
435000,171.0
440000,168.9
445000,164.6
450000,160.6
455000,161.7
460000,156.9
465000,52.2
470000,52.3
475000,50.8
480000,49.0
485000,47.8
490000,63.7
495000,55.9
500000,52.2
505000,59.9
510000,60.7
515000,59.3
520000,54.1
525000,55.7
530000,60.9
535000,51.3
540000,53.4
545000,61.8
550000,55.3
555000,58.4
560000,67.5
565000,51.8
570000,61.8
575000,57.8
580000,53.5
585000,49.0
590000,51.2
595000,61.1
600000,55.8
605000,55.5
610000,62.1
615000,58.7
620000,53.6
625000,61.3
630000,58.3
635000,61.8
640000,55.9
645000,57.9
650000,62.1
655000,60.0
660000,59.8
665000,59.7
670000,53.2
675000,56.4
680000,52.0
685000,56.5
690000,51.1
695000,58.1
700000,47.1
705000,61.6
710000,58.0
715000,54.2
720000,57.9
725000,51.8
730000,50.5
735000,58.0
740000,60.8
745000,58.4
750000,50.8
755000,55.7
760000,66.6
765000,62.8
770000,62.0
775000,63.3
780000,57.9
785000,64.7
790000,54.6
795000,61.8
800000,57.1
