20000,54.8
40000,46.7
60000,49.6
80000,49.9
100000,49.9
120000,55.8
140000,56.4
160000,55.6
180000,56.2
200000,56.4
220000,63.5
240000,64.1
260000,65.1
280000,63.3
300000,63.4
320000,64.0
340000,65.1
360000,63.5
380000,64.9
400000,66.6
420000,70.2
440000,71.1
460000,70.5
480000,70.6
500000,72.7
520000,72.5
540000,70.8
560000,71.9
580000,71.5
600000,69.2
620000,70.9
640000,69.7
660000,70.9
680000,71.3
700000,71.1
720000,69.5
740000,69.4
760000,69.7
780000,88.2
800000,93.0
820000,92.1
840000,89.6
860000,86.8
880000,98.1
900000,96.9
920000,95.6
940000,98.5
960000,112.0
980000,111.3
1000000,111.5
1020000,110.7
1040000,110.0
1060000,124.3
1080000,114.0
1100000,112.7
1120000,107.2
1140000,115.9
1160000,123.4
1180000,160.1
1200000,171.1
1220000,113.7
1240000,105.4
1260000,109.1
1280000,105.6
1300000,115.2
1320000,116.0
1340000,114.7
1360000,244.9
1380000,175.9
1400000,101.4
1420000,110.4
1440000,111.1
1460000,106.3
1480000,105.9
1500000,109.4
1520000,96.5
1540000,104.5
1560000,103.0
1580000,113.9
1600000,98.2
